date,state,blood_type,donations
2018-10-21,Sarawak,all,264
2018-10-22,Sarawak,all,33
2018-10-23,Sarawak,all,60
2018-10-24,Sarawak,all,170
2018-10-25,Sarawak,all,127
2018-10-26,Sarawak,all,40
2018-10-27,Sarawak,all,115
2018-10-28,Sarawak,all,342
2018-10-29,Sarawak,all,73
2018-10-30,Sarawak,all,131
2018-10-31,Sarawak,all,154
2018-11-01,Sarawak,all,88
2018-11-02,Sarawak,all,53
2018-11-03,Sarawak,all,61
2018-11-04,Sarawak,all,195
2018-11-05,Sarawak,all,43
2018-11-06,Sarawak,all,50
2018-11-07,Sarawak,all,123
2018-11-08,Sarawak,all,58
2018-11-09,Sarawak,all,38
2018-11-10,Sarawak,all,92
2018-11-11,Sarawak,all,127
2018-11-12,Sarawak,all,34
2018-11-13,Sarawak,all,69
2018-11-14,Sarawak,all,35
2018-11-15,Sarawak,all,87
2018-11-16,Sarawak,all,37
2018-11-17,Sarawak,all,79
2018-11-18,Sarawak,all,338
2018-11-19,Sarawak,all,30
2018-11-20,Sarawak,all,41
2018-11-21,Sarawak,all,57
2018-11-22,Sarawak,all,55
2018-11-23,Sarawak,all,30
2018-11-24,Sarawak,all,152
2018-11-25,Sarawak,all,174
2018-11-26,Sarawak,all,34
2018-11-27,Sarawak,all,56
2018-11-28,Sarawak,all,81
2018-11-29,Sarawak,all,17
2018-11-30,Sarawak,all,37
2018-12-01,Sarawak,all,60
2018-12-02,Sarawak,all,249
2018-12-03,Sarawak,all,34
2018-12-04,Sarawak,all,78
2018-12-05,Sarawak,all,124
2018-12-06,Sarawak,all,44
2018-12-07,Sarawak,all,29
2018-12-08,Sarawak,all,136
2018-12-09,Sarawak,all,139
2018-12-10,Sarawak,all,33
2018-12-11,Sarawak,all,52
2018-12-12,Sarawak,all,72
2018-12-13,Sarawak,all,83
2018-12-14,Sarawak,all,55
2018-12-15,Sarawak,all,158
2018-12-16,Sarawak,all,267
2018-12-17,Sarawak,all,41
2018-12-18,Sarawak,all,113
2018-12-19,Sarawak,all,55
2018-12-20,Sarawak,all,71
2018-12-21,Sarawak,all,46
2018-12-22,Sarawak,all,102
2018-12-23,Sarawak,all,242
2018-12-24,Sarawak,all,39
2018-12-25,Sarawak,all,0
2018-12-26,Sarawak,all,29
2018-12-27,Sarawak,all,130
2018-12-28,Sarawak,all,61
2018-12-29,Sarawak,all,51
2018-12-30,Sarawak,all,259
2018-12-31,Sarawak,all,66
2019-01-01,Sarawak,all,191
2019-01-02,Sarawak,all,31
2019-01-03,Sarawak,all,52
2019-01-04,Sarawak,all,43
2019-01-05,Sarawak,all,129
2019-01-06,Sarawak,all,429
2019-01-07,Sarawak,all,34
2019-01-08,Sarawak,all,46
2019-01-09,Sarawak,all,41
2019-01-10,Sarawak,all,72
2019-01-11,Sarawak,all,31
2019-01-12,Sarawak,all,149
2019-01-13,Sarawak,all,239
2019-01-14,Sarawak,all,29
2019-01-15,Sarawak,all,133
2019-01-16,Sarawak,all,58
2019-01-17,Sarawak,all,122
2019-01-18,Sarawak,all,62
2019-01-19,Sarawak,all,245
2019-01-20,Sarawak,all,253
2019-01-21,Sarawak,all,57
2019-01-22,Sarawak,all,31
2019-01-23,Sarawak,all,117
2019-01-24,Sarawak,all,54
2019-01-25,Sarawak,all,108
2019-01-26,Sarawak,all,90
2019-01-27,Sarawak,all,269
2019-01-28,Sarawak,all,55
2019-01-29,Sarawak,all,99
2019-01-30,Sarawak,all,77
2019-01-31,Sarawak,all,52
2019-02-01,Sarawak,all,105
2019-02-02,Sarawak,all,127
2019-02-03,Sarawak,all,134
2019-02-04,Sarawak,all,43
2019-02-05,Sarawak,all,0
2019-02-06,Sarawak,all,0
2019-02-07,Sarawak,all,58
2019-02-08,Sarawak,all,70
2019-02-09,Sarawak,all,31
2019-02-10,Sarawak,all,102
2019-02-11,Sarawak,all,42
2019-02-12,Sarawak,all,78
2019-02-13,Sarawak,all,101
2019-02-14,Sarawak,all,68
2019-02-15,Sarawak,all,42
2019-02-16,Sarawak,all,151
2019-02-17,Sarawak,all,300
2019-02-18,Sarawak,all,66
2019-02-19,Sarawak,all,82
2019-02-20,Sarawak,all,77
2019-02-21,Sarawak,all,138
2019-02-22,Sarawak,all,59
2019-02-23,Sarawak,all,116
2019-02-24,Sarawak,all,384
2019-02-25,Sarawak,all,43
2019-02-26,Sarawak,all,85
2019-02-27,Sarawak,all,105
2019-02-28,Sarawak,all,82
2019-03-01,Sarawak,all,57
2019-03-02,Sarawak,all,222
2019-03-03,Sarawak,all,333
2019-03-04,Sarawak,all,61
2019-03-05,Sarawak,all,135
2019-03-06,Sarawak,all,108
2019-03-07,Sarawak,all,85
2019-03-08,Sarawak,all,51
2019-03-09,Sarawak,all,189
2019-03-10,Sarawak,all,246
2019-03-11,Sarawak,all,46
2019-03-12,Sarawak,all,54
2019-03-13,Sarawak,all,105
2019-03-14,Sarawak,all,76
2019-03-15,Sarawak,all,27
2019-03-16,Sarawak,all,105
2019-03-17,Sarawak,all,314
2019-03-18,Sarawak,all,62
2019-03-19,Sarawak,all,158
2019-03-20,Sarawak,all,152
2019-03-21,Sarawak,all,98
2019-03-22,Sarawak,all,45
2019-03-23,Sarawak,all,90
2019-03-24,Sarawak,all,284
2019-03-25,Sarawak,all,40
2019-03-26,Sarawak,all,75
2019-03-27,Sarawak,all,89
2019-03-28,Sarawak,all,87
2019-03-29,Sarawak,all,43
2019-03-30,Sarawak,all,63
2019-03-31,Sarawak,all,278
2019-04-01,Sarawak,all,27
2019-04-02,Sarawak,all,114
2019-04-03,Sarawak,all,98
2019-04-04,Sarawak,all,97
2019-04-05,Sarawak,all,67
2019-04-06,Sarawak,all,208
2019-04-07,Sarawak,all,431
2019-04-08,Sarawak,all,41
2019-04-09,Sarawak,all,42
2019-04-10,Sarawak,all,148
2019-04-11,Sarawak,all,47
2019-04-12,Sarawak,all,86
2019-04-13,Sarawak,all,177
2019-04-14,Sarawak,all,280
2019-04-15,Sarawak,all,114
2019-04-16,Sarawak,all,69
2019-04-17,Sarawak,all,311
2019-04-18,Sarawak,all,129
2019-04-19,Sarawak,all,24
2019-04-20,Sarawak,all,42
2019-04-21,Sarawak,all,257
2019-04-22,Sarawak,all,71
2019-04-23,Sarawak,all,97
2019-04-24,Sarawak,all,87
2019-04-25,Sarawak,all,72
2019-04-26,Sarawak,all,62
2019-04-27,Sarawak,all,177
2019-04-28,Sarawak,all,173
2019-04-29,Sarawak,all,87
2019-04-30,Sarawak,all,109
2019-05-01,Sarawak,all,305
2019-05-02,Sarawak,all,57
2019-05-03,Sarawak,all,84
2019-05-04,Sarawak,all,123
2019-05-05,Sarawak,all,126
2019-05-06,Sarawak,all,19
2019-05-07,Sarawak,all,19
2019-05-08,Sarawak,all,33
2019-05-09,Sarawak,all,36
2019-05-10,Sarawak,all,34
2019-05-11,Sarawak,all,135
2019-05-12,Sarawak,all,202
2019-05-13,Sarawak,all,31
2019-05-14,Sarawak,all,31
2019-05-15,Sarawak,all,40
2019-05-16,Sarawak,all,41
2019-05-17,Sarawak,all,21
2019-05-18,Sarawak,all,99
2019-05-19,Sarawak,all,216
2019-05-20,Sarawak,all,62
2019-05-21,Sarawak,all,16
2019-05-22,Sarawak,all,62
2019-05-23,Sarawak,all,42
2019-05-24,Sarawak,all,13
2019-05-25,Sarawak,all,113
2019-05-26,Sarawak,all,140
2019-05-27,Sarawak,all,55
2019-05-28,Sarawak,all,34
2019-05-29,Sarawak,all,30
2019-05-30,Sarawak,all,50
2019-05-31,Sarawak,all,28
2019-06-01,Sarawak,all,0
2019-06-02,Sarawak,all,73
2019-06-03,Sarawak,all,12
2019-06-04,Sarawak,all,30
2019-06-05,Sarawak,all,0
2019-06-06,Sarawak,all,10
2019-06-07,Sarawak,all,41
2019-06-08,Sarawak,all,60
2019-06-09,Sarawak,all,90
2019-06-10,Sarawak,all,44
2019-06-11,Sarawak,all,68
2019-06-12,Sarawak,all,103
2019-06-13,Sarawak,all,76
2019-06-14,Sarawak,all,101
2019-06-15,Sarawak,all,224
2019-06-16,Sarawak,all,407
2019-06-17,Sarawak,all,93
2019-06-18,Sarawak,all,44
2019-06-19,Sarawak,all,127
2019-06-20,Sarawak,all,73
2019-06-21,Sarawak,all,85
2019-06-22,Sarawak,all,75
2019-06-23,Sarawak,all,371
2019-06-24,Sarawak,all,109
2019-06-25,Sarawak,all,68
2019-06-26,Sarawak,all,53
2019-06-27,Sarawak,all,221
2019-06-28,Sarawak,all,46
2019-06-29,Sarawak,all,112
2019-06-30,Sarawak,all,236
2019-07-01,Sarawak,all,50
2019-07-02,Sarawak,all,89
2019-07-03,Sarawak,all,94
2019-07-04,Sarawak,all,36
2019-07-05,Sarawak,all,28
2019-07-06,Sarawak,all,100
2019-07-07,Sarawak,all,524
2019-07-08,Sarawak,all,46
2019-07-09,Sarawak,all,34
2019-07-10,Sarawak,all,201
2019-07-11,Sarawak,all,67
2019-07-12,Sarawak,all,42
2019-07-13,Sarawak,all,108
2019-07-14,Sarawak,all,216
2019-07-15,Sarawak,all,54
2019-07-16,Sarawak,all,68
2019-07-17,Sarawak,all,184
2019-07-18,Sarawak,all,50
2019-07-19,Sarawak,all,46
2019-07-20,Sarawak,all,220
2019-07-21,Sarawak,all,321
2019-07-22,Sarawak,all,101
2019-07-23,Sarawak,all,51
2019-07-24,Sarawak,all,140
2019-07-25,Sarawak,all,73
2019-07-26,Sarawak,all,32
2019-07-27,Sarawak,all,39
2019-07-28,Sarawak,all,185
2019-07-29,Sarawak,all,50
2019-07-30,Sarawak,all,0
2019-07-31,Sarawak,all,119
2019-08-01,Sarawak,all,84
2019-08-02,Sarawak,all,64
2019-08-03,Sarawak,all,127
2019-08-04,Sarawak,all,238
2019-08-05,Sarawak,all,33
2019-08-06,Sarawak,all,77
2019-08-07,Sarawak,all,136
2019-08-08,Sarawak,all,65
2019-08-09,Sarawak,all,39
2019-08-10,Sarawak,all,67
2019-08-11,Sarawak,all,19
2019-08-12,Sarawak,all,87
2019-08-13,Sarawak,all,57
2019-08-14,Sarawak,all,73
2019-08-15,Sarawak,all,30
2019-08-16,Sarawak,all,32
2019-08-17,Sarawak,all,86
2019-08-18,Sarawak,all,280
2019-08-19,Sarawak,all,52
2019-08-20,Sarawak,all,35
2019-08-21,Sarawak,all,97
2019-08-22,Sarawak,all,96
2019-08-23,Sarawak,all,151
2019-08-24,Sarawak,all,269
2019-08-25,Sarawak,all,288
2019-08-26,Sarawak,all,29
2019-08-27,Sarawak,all,41
2019-08-28,Sarawak,all,113
2019-08-29,Sarawak,all,83
2019-08-30,Sarawak,all,42
2019-08-31,Sarawak,all,167
2019-09-01,Sarawak,all,152
2019-09-02,Sarawak,all,61
2019-09-03,Sarawak,all,68
2019-09-04,Sarawak,all,121
2019-09-05,Sarawak,all,105
2019-09-06,Sarawak,all,41
2019-09-07,Sarawak,all,112
2019-09-08,Sarawak,all,227
2019-09-09,Sarawak,all,19
2019-09-10,Sarawak,all,53
2019-09-11,Sarawak,all,114
2019-09-12,Sarawak,all,68
2019-09-13,Sarawak,all,38
2019-09-14,Sarawak,all,132
2019-09-15,Sarawak,all,230
2019-09-16,Sarawak,all,134
2019-09-17,Sarawak,all,44
2019-09-18,Sarawak,all,120
2019-09-19,Sarawak,all,83
2019-09-20,Sarawak,all,61
2019-09-21,Sarawak,all,189
2019-09-22,Sarawak,all,379
2019-09-23,Sarawak,all,70
2019-09-24,Sarawak,all,50
2019-09-25,Sarawak,all,74
2019-09-26,Sarawak,all,133
2019-09-27,Sarawak,all,39
2019-09-28,Sarawak,all,92
2019-09-29,Sarawak,all,190
2019-09-30,Sarawak,all,37
2019-10-01,Sarawak,all,47
2019-10-02,Sarawak,all,89
2019-10-03,Sarawak,all,110
2019-10-04,Sarawak,all,26
2019-10-05,Sarawak,all,192
2019-10-06,Sarawak,all,446
2019-10-07,Sarawak,all,30
2019-10-08,Sarawak,all,56
2019-10-09,Sarawak,all,131
2019-10-10,Sarawak,all,121
2019-10-11,Sarawak,all,44
2019-10-12,Sarawak,all,241
2019-10-13,Sarawak,all,207
2019-10-14,Sarawak,all,37
2019-10-15,Sarawak,all,115
2019-10-16,Sarawak,all,173
2019-10-17,Sarawak,all,35
2019-10-18,Sarawak,all,34
2019-10-19,Sarawak,all,122
2019-10-20,Sarawak,all,337
2019-10-21,Sarawak,all,37
2019-10-22,Sarawak,all,49
2019-10-23,Sarawak,all,43
2019-10-24,Sarawak,all,58
2019-10-25,Sarawak,all,61
2019-10-26,Sarawak,all,100
2019-10-27,Sarawak,all,102
2019-10-28,Sarawak,all,22
2019-10-29,Sarawak,all,25
2019-10-30,Sarawak,all,130
2019-10-31,Sarawak,all,63
2019-11-01,Sarawak,all,28
2019-11-02,Sarawak,all,110
2019-11-03,Sarawak,all,294
2019-11-04,Sarawak,all,42
2019-11-05,Sarawak,all,32
2019-11-06,Sarawak,all,99
2019-11-07,Sarawak,all,122
2019-11-08,Sarawak,all,59
2019-11-09,Sarawak,all,17
2019-11-10,Sarawak,all,268
2019-11-11,Sarawak,all,27
2019-11-12,Sarawak,all,48
2019-11-13,Sarawak,all,66
2019-11-14,Sarawak,all,69
2019-11-15,Sarawak,all,27
2019-11-16,Sarawak,all,122
2019-11-17,Sarawak,all,266
2019-11-18,Sarawak,all,29
2019-11-19,Sarawak,all,68
2019-11-20,Sarawak,all,122
2019-11-21,Sarawak,all,63
2019-11-22,Sarawak,all,53
2019-11-23,Sarawak,all,152
2019-11-24,Sarawak,all,151
2019-11-25,Sarawak,all,42
2019-11-26,Sarawak,all,93
2019-11-27,Sarawak,all,63
2019-11-28,Sarawak,all,80
2019-11-29,Sarawak,all,94
2019-11-30,Sarawak,all,115
2019-12-01,Sarawak,all,227
2019-12-02,Sarawak,all,48
2019-12-03,Sarawak,all,37
2019-12-04,Sarawak,all,112
2019-12-05,Sarawak,all,54
2019-12-06,Sarawak,all,33
2019-12-07,Sarawak,all,139
2019-12-08,Sarawak,all,193
2019-12-09,Sarawak,all,24
2019-12-10,Sarawak,all,67
2019-12-11,Sarawak,all,90
2019-12-12,Sarawak,all,78
2019-12-13,Sarawak,all,37
2019-12-14,Sarawak,all,162
2019-12-15,Sarawak,all,295
2019-12-16,Sarawak,all,36
2019-12-17,Sarawak,all,111
2019-12-18,Sarawak,all,62
2019-12-19,Sarawak,all,35
2019-12-20,Sarawak,all,52
2019-12-21,Sarawak,all,56
2019-12-22,Sarawak,all,240
2019-12-23,Sarawak,all,50
2019-12-24,Sarawak,all,57
2019-12-25,Sarawak,all,0
2019-12-26,Sarawak,all,69
2019-12-27,Sarawak,all,43
2019-12-28,Sarawak,all,153
2019-12-29,Sarawak,all,202
2019-12-30,Sarawak,all,41
2019-12-31,Sarawak,all,41
2020-01-01,Sarawak,all,173
2020-01-02,Sarawak,all,36
2020-01-03,Sarawak,all,34
2020-01-04,Sarawak,all,68
2020-01-05,Sarawak,all,377
2020-01-06,Sarawak,all,32
2020-01-07,Sarawak,all,65
2020-01-08,Sarawak,all,87
2020-01-09,Sarawak,all,51
2020-01-10,Sarawak,all,29
2020-01-11,Sarawak,all,172
2020-01-12,Sarawak,all,224
2020-01-13,Sarawak,all,35
2020-01-14,Sarawak,all,58
2020-01-15,Sarawak,all,68
2020-01-16,Sarawak,all,99
2020-01-17,Sarawak,all,95
2020-01-18,Sarawak,all,154
2020-01-19,Sarawak,all,252
2020-01-20,Sarawak,all,68
2020-01-21,Sarawak,all,105
2020-01-22,Sarawak,all,72
2020-01-23,Sarawak,all,70
2020-01-24,Sarawak,all,67
2020-01-25,Sarawak,all,19
2020-01-26,Sarawak,all,0
2020-01-27,Sarawak,all,70
2020-01-28,Sarawak,all,76
2020-01-29,Sarawak,all,28
2020-01-30,Sarawak,all,69
2020-01-31,Sarawak,all,55
2020-02-01,Sarawak,all,86
2020-02-02,Sarawak,all,173
2020-02-03,Sarawak,all,36
2020-02-04,Sarawak,all,62
2020-02-05,Sarawak,all,79
2020-02-06,Sarawak,all,70
2020-02-07,Sarawak,all,44
2020-02-08,Sarawak,all,115
2020-02-09,Sarawak,all,159
2020-02-10,Sarawak,all,26
2020-02-11,Sarawak,all,76
2020-02-12,Sarawak,all,121
2020-02-13,Sarawak,all,56
2020-02-14,Sarawak,all,57
2020-02-15,Sarawak,all,140
2020-02-16,Sarawak,all,296
2020-02-17,Sarawak,all,29
2020-02-18,Sarawak,all,90
2020-02-19,Sarawak,all,55
2020-02-20,Sarawak,all,126
2020-02-21,Sarawak,all,31
2020-02-22,Sarawak,all,102
2020-02-23,Sarawak,all,238
2020-02-24,Sarawak,all,44
2020-02-25,Sarawak,all,97
2020-02-26,Sarawak,all,57
2020-02-27,Sarawak,all,47
2020-02-28,Sarawak,all,74
2020-02-29,Sarawak,all,235
2020-03-01,Sarawak,all,266
2020-03-02,Sarawak,all,36
2020-03-03,Sarawak,all,37
2020-03-04,Sarawak,all,123
2020-03-05,Sarawak,all,91
2020-03-06,Sarawak,all,50
2020-03-07,Sarawak,all,76
2020-03-08,Sarawak,all,328
2020-03-09,Sarawak,all,26
2020-03-10,Sarawak,all,165
2020-03-11,Sarawak,all,70
2020-03-12,Sarawak,all,59
2020-03-13,Sarawak,all,33
2020-03-14,Sarawak,all,94
2020-03-15,Sarawak,all,64
2020-03-16,Sarawak,all,21
2020-03-17,Sarawak,all,41
2020-03-18,Sarawak,all,36
2020-03-19,Sarawak,all,47
2020-03-20,Sarawak,all,49
2020-03-21,Sarawak,all,71
2020-03-22,Sarawak,all,57
2020-03-23,Sarawak,all,53
2020-03-24,Sarawak,all,142
2020-03-25,Sarawak,all,146
2020-03-26,Sarawak,all,87
2020-03-27,Sarawak,all,103
2020-03-28,Sarawak,all,162
2020-03-29,Sarawak,all,222
2020-03-30,Sarawak,all,64
2020-03-31,Sarawak,all,75
2020-04-01,Sarawak,all,91
2020-04-02,Sarawak,all,89
2020-04-03,Sarawak,all,43
2020-04-04,Sarawak,all,72
2020-04-05,Sarawak,all,57
2020-04-06,Sarawak,all,33
2020-04-07,Sarawak,all,22
2020-04-08,Sarawak,all,64
2020-04-09,Sarawak,all,24
2020-04-10,Sarawak,all,33
2020-04-11,Sarawak,all,102
2020-04-12,Sarawak,all,63
2020-04-13,Sarawak,all,26
2020-04-14,Sarawak,all,23
2020-04-15,Sarawak,all,40
2020-04-16,Sarawak,all,27
2020-04-17,Sarawak,all,33
2020-04-18,Sarawak,all,106
2020-04-19,Sarawak,all,60
2020-04-20,Sarawak,all,49
2020-04-21,Sarawak,all,146
2020-04-22,Sarawak,all,111
2020-04-23,Sarawak,all,98
2020-04-24,Sarawak,all,16
2020-04-25,Sarawak,all,58
2020-04-26,Sarawak,all,72
2020-04-27,Sarawak,all,23
2020-04-28,Sarawak,all,50
2020-04-29,Sarawak,all,95
2020-04-30,Sarawak,all,53
2020-05-01,Sarawak,all,171
2020-05-02,Sarawak,all,59
2020-05-03,Sarawak,all,50
2020-05-04,Sarawak,all,34
2020-05-05,Sarawak,all,47
2020-05-06,Sarawak,all,82
2020-05-07,Sarawak,all,105
2020-05-08,Sarawak,all,115
2020-05-09,Sarawak,all,111
2020-05-10,Sarawak,all,93
2020-05-11,Sarawak,all,62
2020-05-12,Sarawak,all,40
2020-05-13,Sarawak,all,51
2020-05-14,Sarawak,all,77
2020-05-15,Sarawak,all,75
2020-05-16,Sarawak,all,192
2020-05-17,Sarawak,all,166
2020-05-18,Sarawak,all,51
2020-05-19,Sarawak,all,77
2020-05-20,Sarawak,all,137
2020-05-21,Sarawak,all,202
2020-05-22,Sarawak,all,99
2020-05-23,Sarawak,all,126
2020-05-24,Sarawak,all,0
2020-05-25,Sarawak,all,0
2020-05-26,Sarawak,all,0
2020-05-27,Sarawak,all,122
2020-05-28,Sarawak,all,103
2020-05-29,Sarawak,all,64
2020-05-30,Sarawak,all,180
2020-05-31,Sarawak,all,262
2020-06-01,Sarawak,all,0
2020-06-02,Sarawak,all,0
2020-06-03,Sarawak,all,41
2020-06-04,Sarawak,all,62
2020-06-05,Sarawak,all,95
2020-06-06,Sarawak,all,164
2020-06-07,Sarawak,all,137
2020-06-08,Sarawak,all,50
2020-06-09,Sarawak,all,146
2020-06-10,Sarawak,all,98
2020-06-11,Sarawak,all,111
2020-06-12,Sarawak,all,32
2020-06-13,Sarawak,all,192
2020-06-14,Sarawak,all,205
2020-06-15,Sarawak,all,52
2020-06-16,Sarawak,all,108
2020-06-17,Sarawak,all,70
2020-06-18,Sarawak,all,35
2020-06-19,Sarawak,all,77
2020-06-20,Sarawak,all,203
2020-06-21,Sarawak,all,251
2020-06-22,Sarawak,all,42
2020-06-23,Sarawak,all,75
2020-06-24,Sarawak,all,85
2020-06-25,Sarawak,all,49
2020-06-26,Sarawak,all,33
2020-06-27,Sarawak,all,227
2020-06-28,Sarawak,all,239
2020-06-29,Sarawak,all,52
2020-06-30,Sarawak,all,59
2020-07-01,Sarawak,all,30
2020-07-02,Sarawak,all,38
2020-07-03,Sarawak,all,42
2020-07-04,Sarawak,all,168
2020-07-05,Sarawak,all,221
2020-07-06,Sarawak,all,43
2020-07-07,Sarawak,all,59
2020-07-08,Sarawak,all,33
2020-07-09,Sarawak,all,61
2020-07-10,Sarawak,all,22
2020-07-11,Sarawak,all,163
2020-07-12,Sarawak,all,224
2020-07-13,Sarawak,all,38
2020-07-14,Sarawak,all,43
2020-07-15,Sarawak,all,108
2020-07-16,Sarawak,all,48
2020-07-17,Sarawak,all,66
2020-07-18,Sarawak,all,227
2020-07-19,Sarawak,all,170
2020-07-20,Sarawak,all,27
2020-07-21,Sarawak,all,24
2020-07-22,Sarawak,all,171
2020-07-23,Sarawak,all,35
